id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
828672665046303426,Condo in Khet Khlong Toei · ★4.89 · 2 bedrooms · 2 beds · 1 bath,178564839,Weeraya,,Khlong Toei,13.718014057698051,100.58363295969565,Entire home/apt,2771,2,9,2023-06-01,2.13,36,68,9,
828698159101544923,Serviced apartment in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,406403381,Darisa,,Vadhana,13.734747491493467,100.5835817552795,Private room,4000,1,0,,,29,365,0,
831400087065605110,Condo in Khet Khlong Toei · ★4.95 · 1 bedroom · 1 bed · 1 private bath,107239799,Lin,,Khlong Toei,13.723236087521087,100.56102157058996,Private room,1627,2,20,2023-06-26,5.45,1,67,20,
831437136242404365,Home in Krung Thep Maha Nakhon · ★4.67 · Studio · 1 bed · 1 shared bath,402093105,Hi Gravity,,Samphanthawong,13.738197085425458,100.51419644553162,Private room,1497,1,3,2023-04-02,0.78,166,90,3,
825611754349946013,Rental unit in Khet Huai Khwang · ★4.82 · 2 bedrooms · 3 beds · 2 baths,183743871,RichMan,,Ratchathewi,13.754931264744744,100.56431270202731,Entire home/apt,4100,2,11,2023-06-13,2.66,9,151,11,
825699457979165023,Rental unit in Khet Bang Na · 2 bedrooms · 2 beds · 1 bath,42349005,Spring,,Bang Na,13.673202295975706,100.60439968394235,Entire home/apt,1500,30,2,2023-04-30,0.61,12,39,2,
831442473273310918,Home in Krung Thep Maha Nakhon · Studio · 1 bed · 1 private bath,402093105,Hi Gravity,,Samphanthawong,13.737269052352525,100.51547018696368,Private room,1597,1,1,2023-03-08,0.27,166,90,1,
831509636938814016,Rental unit in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1 private bath,474141399,Beverly,,Khlong Toei,13.715658564479526,100.58496816081914,Private room,976,14,3,2023-06-03,0.86,3,356,3,
825706605593316591,Home in Khet Khlong Toei · ★3.60 · 6 bedrooms · 6 beds · 3 baths,24818096,Jp,,Khlong Toei,13.723838922252831,100.57675586992657,Entire home/apt,2714,1,5,2023-06-12,1.35,4,108,5,
831544236883171658,Hotel in Khet Bangkok Yai · 1 bedroom · 1 bed · 1 shared bath,474260020,RedDoorz,,Bangkok Yai,13.728747848303962,100.47121451097563,Private room,800,1,0,,,29,365,0,
829524279356944220,Hotel in Khet Huai Khwang · ★5.0 · 1 bedroom · 2 beds · 1 private bath,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,983,1,3,2023-05-18,0.77,8,361,3,
825745612766762372,Rental unit in Khet Khlong San · ★4.75 · 2 bedrooms · 2 beds · 2 baths,71762015,Asanai,,Khlong San,13.713479985074885,100.50449607285661,Entire home/apt,2986,10,4,2023-05-08,1.08,3,351,4,
825745769179938863,Home in Khet Lat Krabang · 4 bedrooms · 13 beds · 4 baths,14930889,Tei,,Lat Krabang,13.7186,100.73671,Entire home/apt,3890,1,0,,,3,330,0,
829560855901950805,Rental unit in Khet Phra Khanong · 1 bedroom · 1 bed · 1 private bath,187206812,J,,Phra Khanong,13.6861184,100.6005732,Private room,1200,7,0,,,1,365,0,
831560742031623301,Rental unit in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,501920630,LeFoyer,,Vadhana,13.744679776506219,100.5575684183464,Entire home/apt,3500,5,2,2023-06-11,1.11,43,161,2,
833578868410570054,Rental unit in Krung Thep Maha Nakhon · 2 bedrooms · 2 beds · 2 baths,299619431,TC Green,,Huai Khwang,13.754589532544623,100.57438984494596,Private room,1700,30,0,,,3,0,0,
831615148455425046,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,501920630,LeFoyer,,Vadhana,13.744611004048181,100.55567764917687,Entire home/apt,1529,5,2,2023-03-28,0.64,43,175,2,
831630783888178055,Townhouse in Bangkok · ★5.0 · 5 bedrooms · 7 beds · 5.5 baths,341362292,Have A Nice Stay,,Vadhana,13.73536653277356,100.57359118599803,Entire home/apt,11687,1,12,2023-06-20,2.93,1,116,12,
833620571030263590,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1.5 baths,260093182,Hoha,,Huai Khwang,13.755508703972149,100.56886858317561,Entire home/apt,1842,2,0,,,30,356,0,
829562666527634394,Condo in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,157804575,Chang,,Ratchathewi,13.75532,100.56398,Entire home/apt,1500,20,1,2023-04-25,0.47,29,317,1,
829570698575029862,Rental unit in Khet Bang Sue · ★5.0 · 1 bedroom · 4 beds · 1 private bath,456125378,Suttinee,,Bang Sue,13.812853322451403,100.53038585267029,Private room,1050,1,3,2023-04-21,0.79,2,237,3,
829593869145637738,Hotel in Khet Ratchathewi · ★3.75 · 1 bedroom · 1 bed · 1 bath,461162859,Paveen,,Ratchathewi,13.752343959541443,100.53852381899132,Private room,1000,1,4,2023-06-13,0.98,43,346,4,
833621929090961724,Rental unit in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1 bath,500564679,Phi,,Khlong Toei,13.721219618303737,100.57803815569575,Entire home/apt,1688,20,3,2023-06-09,1.15,2,348,3,
829594103410279089,Hotel in Khet Ratchathewi · ★3.89 · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.755322822265384,100.53694658383387,Private room,1000,1,9,2023-05-14,2.25,43,365,9,
831676763677688987,Home in Khet Khlong Toei · ★4.80 · 3 bedrooms · 3 beds · 3.5 baths,49539775,Max,,Khlong Toei,13.72826575528101,100.56193197009681,Entire home/apt,7429,2,5,2023-06-10,1.47,42,62,5,
833691267137836959,Townhouse in Khet Bang Phlat · ★4.67 · 2 bedrooms · 4 beds · 2 baths,124690775,Ellf,,Bang Phlat,13.7821565,100.4754889,Entire home/apt,1199,3,3,2023-06-14,0.87,3,271,3,
833781073472237405,Home in Khet Bang Phlat · ★4.67 · 2 bedrooms · 4 beds · 2 baths,124690775,Ellf,,Bang Phlat,13.7821565,100.4754889,Entire home/apt,1036,3,3,2023-06-13,1.23,3,360,3,
829597489649696027,Condo in Khet Khlong San · ★5.0 · 2 bedrooms · 2 beds · 1 bath,7454779,Lily Duangdao,,Khlong San,13.7230023,100.4960992,Entire home/apt,1490,28,4,2023-06-10,1.09,10,76,4,
833782288941532479,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,479841137,季,,Huai Khwang,13.755920370683967,100.56741012619229,Entire home/apt,1189,15,1,2023-04-07,0.37,31,306,1,
833804185087661421,Hotel in Khet Huai Khwang · ★5.0 · 1 bedroom · 2 beds · 1 private bath,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,983,1,3,2023-05-10,1.11,8,361,3,
829601735695267795,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.754296829073036,100.53705882390254,Private room,1000,1,0,,,43,365,0,
829603488280879932,Hotel in Khet Ratchathewi · ★4.67 · 2 bedrooms · 3 beds · 2 baths,461162859,Paveen,,Ratchathewi,13.755653586734285,100.53841833017394,Private room,2000,1,3,2023-06-12,0.78,43,350,3,
831681640712614680,Rental unit in Khet Khlong Toei · 3 bedrooms · 3 beds · 2 baths,501159232,Dongwan,,Khlong Toei,13.719570047426222,100.58452717959881,Entire home/apt,6400,1,0,,,1,364,0,
833823752057218393,Hotel in Khet Huai Khwang · 2 bedrooms · 2 beds · 1 private bath,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,4157,1,0,,,8,365,0,
829607952085975381,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.75513,100.53886,Private room,1000,1,0,,,43,365,0,
829653112600399660,Condo in Khet Bang Sue · 2 bedrooms · 2 beds · 1 bath,491376783,Noppanan,,Bang Sue,13.812497210122423,100.52160557359457,Entire home/apt,1556,25,2,2023-05-10,0.51,9,342,2,
829870731956117096,Condo in Watthana · ★New · 2 bedrooms · 2 beds · 2 baths,31827746,Kk,,Vadhana,13.7416201,100.5798326,Entire home/apt,1717,3,0,,,1,79,0,
833829321009907923,Rental unit in Khet Huai Khwang · 2 bedrooms · 2 beds · 1 bath,487618699,Yang,,Huai Khwang,13.767231421592063,100.58291133003272,Entire home/apt,1071,21,1,2023-06-11,1,29,325,1,
831709502937971603,Rental unit in Khet Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,62256771,Terry,,Vadhana,13.742396312333762,100.55524971128956,Entire home/apt,1529,5,3,2023-06-13,0.83,45,175,3,
831712677169000460,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,411452860,Nestcovery,,Khlong Toei,13.722557673969723,100.57703753086868,Entire home/apt,950,30,0,,,9,50,0,
833858449347914012,Hotel in Khet Huai Khwang · 2 bedrooms · 2 beds · 1 shared bath,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,4157,1,1,2023-04-27,0.48,8,365,1,
831721555514559618,Rental unit in Khet Khlong Toei · 3 bedrooms · 3 beds · 3 baths,115758511,JSHome Luxury,,Khlong Toei,13.726633854765717,100.56887932136563,Private room,10000,5,0,,,37,365,0,
833865630977758248,Serviced apartment in Khet Khlong San · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,6308634,Nanthwan,,Khlong San,13.718656377236943,100.50866557976228,Entire home/apt,933,1,4,2023-06-09,1.07,13,343,4,
830003020456451692,Home in Khet Phaya Thai · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,466287997,Wiphawan,,Phaya Thai,13.796045158734042,100.54864557932757,Private room,850,1,3,2023-06-11,1.01,3,151,3,
830016393128195155,Condo in Khet Bang Sue · ★5.0 · Studio · 1 bed · 1 bath,215794729,Aegkawut,,Bang Sue,13.831183375372444,100.52434372751159,Entire home/apt,784,3,7,2023-06-09,1.84,5,184,7,
833869166394261573,Home in Khet Watthana · 4 bedrooms · 5 beds · 3 baths,402093105,Hi Gravity,,Vadhana,13.741098757920572,100.58057095083747,Entire home/apt,7330,1,1,2023-03-04,0.26,166,96,1,
833968098861606254,Serviced apartment in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,492013885,Sreejesh,,Khlong Toei,13.738679973055916,100.55292118417815,Private room,2480,1,0,,,15,363,0,
830070097278163759,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,63073442,Paul,,Huai Khwang,13.75647264012137,100.56844853067611,Entire home/apt,1550,30,2,2023-04-30,0.68,7,172,2,
831775113862489470,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1.5 baths,502096685,Ron,,Khlong Toei,13.705064841504726,100.59617605413669,Entire home/apt,1400,7,1,2023-05-06,0.57,1,211,1,
833968232797561532,Serviced apartment in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,492013885,Sreejesh,,Khlong Toei,13.736812989416064,100.55224511821227,Private room,2319,1,0,,,15,357,0,
833970801880802068,Serviced apartment in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,492013885,Sreejesh,,Khlong Toei,13.73656,100.55366,Private room,3200,1,1,2023-03-22,0.31,15,363,1,
831786603438397651,Condo in Khet Huai Khwang · 1 bedroom · 1 bed · 1 private bath,220189357,Janejira,,Huai Khwang,13.793731151875038,100.58849082072169,Private room,1000,1,0,,,1,0,0,
830091741981942924,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 private bath,250009692,Sophia,,Vadhana,13.7369063,100.5717151,Private room,1600,1,0,,,1,365,0,
833982305917449446,Home in Khet Watthana · 4 bedrooms · 5 beds · 3 baths,402093105,Hi Gravity,,Vadhana,13.740489942381771,100.57975567950454,Entire home/apt,7330,1,2,2023-03-07,0.52,166,96,2,
833983085168678655,Hotel in Khet Huai Khwang · ★3.67 · 3 bedrooms · 3 beds · 2 baths,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,6686,1,3,2023-05-15,0.88,8,365,3,
830139526496050813,Hotel in Khet Huai Khwang · ★5.0 · 1 bedroom · 2 beds · 1 private bath,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,983,1,3,2023-05-20,0.73,8,349,3,
834018549505240363,Hotel in Khet Huai Khwang · 3 bedrooms · 4 beds · 2 baths,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,6179,1,2,2023-04-13,0.78,8,361,2,
830150044573362388,Rental unit in Khet Phra Khanong · 1 bedroom · 1 bed · 1 bath,501755309,Nanta,,Phra Khanong,13.7035125,100.5996428,Entire home/apt,900,60,0,,,1,365,0,
831790031315542248,Rental unit in Khet Bang Sue · 1 bedroom · 1 bed · 1 bath,34533730,SmileStay,,Bang Sue,13.8285052,100.5274332,Entire home/apt,1506,31,2,2023-05-11,0.73,4,90,2,
834054862941692149,Rental unit in Khet Khlong Toei · 2 bedrooms · 3 beds · 1.5 baths,251620538,Max,,Khlong Toei,13.725586804742395,100.5656373873353,Entire home/apt,2875,28,0,,,13,229,0,
834233061541181677,Rental unit in Khet Pathum Wan · 1 bedroom · 2 beds · 1.5 baths,391835027,Hello Kitty,,Parthum Wan,13.74674,100.54404,Private room,2857,7,1,2023-06-03,1,6,36,1,
834324065947688191,Rental unit in Khet Bang Rak · ★New · 1 bedroom · 1 bed · 1 bath,20196859,Noinar,,Bang Rak,13.7255536,100.53145,Entire home/apt,1100,30,0,,,1,83,0,
831806689026090636,Home in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3369418,Napshot,,Vadhana,13.7370104,100.5848847,Private room,750,1,13,2023-06-12,3.55,6,309,13,
830161958701379182,Boutique hotel in Khet Bang Khen · ★5.0 · 2 bedrooms · 4 beds · 2 baths,169488254,Sasi,,Bang Khen,13.8882587,100.6032022,Private room,1231,2,12,2023-06-12,2.90,5,302,12,
834381919491817364,Condo in Khet Ratchathewi · 2 bedrooms · 2 beds · 2 baths,501724731,Napat,,Huai Khwang,13.744123985897923,100.58641207591552,Private room,2296,1,0,,,1,86,0,
830204869545827808,Rental unit in Khet Din Daeng · 1 bedroom · 1 bed · 1 bath,342113311,George,,Huai Khwang,13.755720850202247,100.56508768108311,Entire home/apt,1366,30,1,2023-04-08,0.37,49,346,1,
831815578745086629,Home in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3369418,Napshot,,Vadhana,13.736984242991381,100.584962,Private room,800,1,9,2023-06-09,2.52,6,334,9,
834389141127967832,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Vadhana,13.722162809126937,100.58546344062108,Entire home/apt,2000,3,0,,,3,364,0,
834398549467327748,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1.5 baths,285131506,Hsiang Wen,,Huai Khwang,13.75478,100.56941,Entire home/apt,1800,1,0,,,2,0,0,
831820344313528982,Home in Bangkok · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,3369418,Napshot,,Vadhana,13.7370104,100.5848847,Private room,900,1,4,2023-05-10,1.74,6,345,4,
830288586167003522,Rental unit in Din Daeng · ★5.0 · 1 bedroom · 1 bed · 1 bath,32727892,Riccardo,,Din Daeng,13.795953860879967,100.56930983204613,Entire home/apt,600,22,3,2023-06-13,0.79,2,280,3,
830323460446248450,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.753914439916048,100.53955891863397,Private room,1000,1,1,2023-03-29,0.33,43,365,1,
834431101514846712,Hotel in Khet Huai Khwang · 3 bedrooms · 4 beds · 2 baths,500877320,Chavaphon,,Huai Khwang,13.790191,100.5745135,Private room,6179,1,0,,,8,349,0,
830329358189043676,Hotel in Khet Ratchathewi · 1 bedroom · 2 beds · 1 private bath,461162859,Paveen,,Ratchathewi,13.755059732091086,100.540020248492,Private room,1000,1,2,2023-03-07,0.48,43,365,2,
831838027624327756,Rental unit in Krung Thep Maha Nakhon · ★5.0 · 1 bedroom · 1 bed · 2.5 baths,479640508,Yoyo,,Yan na wa,13.699383216939147,100.54348169595251,Entire home/apt,1180,5,3,2023-05-12,0.86,24,353,3,
834534023556798517,Rental unit in Khet Din Daeng · ★5.0 · 1 bedroom · 1 bed · 1 bath,32727892,Riccardo,,Din Daeng,13.79806063624531,100.56913646756246,Entire home/apt,700,21,3,2023-05-10,0.80,2,336,3,
831850618102207605,Rental unit in Khet Khlong San · 2 bedrooms · 3 beds · 2.5 baths,141730576,Adi,,Khlong San,13.721240451498314,100.51123398820462,Entire home/apt,4555,21,0,,,1,364,0,
830346626497734247,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,304429745,Tian,,Huai Khwang,13.7718401,100.5796085,Entire home/apt,798,25,0,,,13,365,0,
834551549370956945,Rental unit in Khet Pathum Wan · ★5.0 · 1 bedroom · 1 bed · 4.5 shared baths,68546266,Tee,,Parthum Wan,13.7444284,100.5188364,Private room,840,1,7,2023-06-20,2.06,2,351,7,
830449787693413643,Home in Khet Watthana · ★5.0 · 3 bedrooms · 3 beds · 4 baths,402093105,Hi Gravity,,Vadhana,13.741127766400062,100.58056650183784,Entire home/apt,7414,1,4,2023-04-22,0.95,166,93,4,
830456443159262258,Home in Khet Watthana · ★5.0 · 3 bedrooms · 5 beds · 3 baths,402093105,Hi Gravity,,Vadhana,13.740650366676084,100.58136381548958,Entire home/apt,7414,1,4,2023-04-05,0.95,166,93,4,
832035028693107417,Home in Khet Phaya Thai · 1 bedroom · 2 beds · 1 shared bath,466287997,Wiphawan,,Phaya Thai,13.793887447743195,100.54889362074235,Private room,800,1,1,2023-05-20,0.79,3,158,1,
832037499020793889,Rental unit in Khet Prawet · 1 bedroom · 2 beds · 1 bath,502074093,Janis,,Pra Wet,13.688845327883266,100.6444041007654,Entire home/apt,680,28,2,2023-04-12,0.64,1,365,2,
834552541329480585,Rental unit in Khet Phra Khanong · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,253787977,Selina,,Phra Khanong,13.7027057703309,100.60381059906706,Entire home/apt,1343,1,11,2023-06-20,2.73,24,351,11,
832046166102855731,Rental unit in Krung Thep Maha Nakhon · ★5.0 · 2 bedrooms · 2 beds · 2 baths,45260858,Riki,,Vadhana,13.731646259720627,100.57335929276091,Entire home/apt,4400,3,6,2023-06-03,1.68,3,85,6,
830458103038780699,Home in Khet Watthana · 3 bedrooms · 5 beds · 3 baths,402093105,Hi Gravity,,Vadhana,13.740490805499935,100.57976877282583,Entire home/apt,7414,1,2,2023-03-04,0.48,166,93,2,
834575675350704109,Rental unit in Khet Saphan Sung · ★3.80 · 2 bedrooms · 2 beds · 2 baths,492463555,Hon Yuen,,Bang Kapi,13.762999217389014,100.64009920818478,Entire home/apt,1409,1,5,2023-06-08,1.43,1,365,5,
830465192949010862,Home in Khet Watthana · 4 bedrooms · 6 beds · 4 baths,402093105,Hi Gravity,,Vadhana,13.741037137194551,100.5806594949491,Entire home/apt,6997,1,2,2023-04-08,0.66,166,88,2,
830572706321209679,Rental unit in Khet Prawet · 1 bedroom · 1 bed · 1 bath,501604143,Khun Kip,,Pra Wet,13.696803521351972,100.64501338107945,Entire home/apt,650,30,1,2023-06-20,1,2,308,1,
834588562558349281,Rental unit in Ratchathewi · 1 bedroom · 1 bed · 1 bath,93443490,Vincent,,Ratchathewi,13.75801,100.53778,Entire home/apt,699,180,0,,,6,341,0,
830701778620933418,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,24493718,Naliny,,Vadhana,13.742275142637622,100.55683272420467,Entire home/apt,1390,3,2,2023-06-10,0.77,2,339,2,
830721012095687568,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.75502332287645,100.54006115970597,Private room,1000,1,0,,,43,365,0,
832126261334458617,Rental unit in Khet Chatuchak · 2 bedrooms · 2 beds · 1 bath,501501077,Ping,,Chatu Chak,13.804579004133863,100.57841841143298,Entire home/apt,900,14,2,2023-04-27,0.71,2,168,2,
834602894203927574,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,115758511,JSHome Luxury,,Ratchathewi,13.754558755432091,100.56381757320266,Entire home/apt,1100,20,0,,,37,90,0,
834613574485979576,Rental unit in Khet Din Daeng · ★4.67 · 1 bedroom · 1 bed · 1 bath,131427125,Jj,,Din Daeng,13.785533245038902,100.57277079168685,Entire home/apt,966,28,3,2023-04-18,0.83,12,236,3,
834638791163885208,Townhouse in Khet Don Mueang · 1 bedroom · 1 bed · 1 private bath,502727600,Siriwan,,Don Mueang,13.936734419137377,100.58501387295895,Private room,800,2,0,,,1,365,0,
832127964420169399,Rental unit in Pathum Wan · ★4.90 · 1 bedroom · 1 bed · 1 bath,180619497,Sumin,,Bang Na,13.66054594762351,100.60249304789967,Entire home/apt,1226,2,10,2023-06-08,2.70,2,75,10,
832148799812125510,Rental unit in Khet Chatuchak · 1 bedroom · 1 bed · 1 private bath,142557524,SiRi Ratchada,,Chatu Chak,13.816123785174623,100.58236617758877,Private room,1450,1,0,,,2,0,0,
832162381454574199,Condo in Khet Phaya Thai · 2 bedrooms · 2 beds · 2 baths,52134819,Jeremy,,Phaya Thai,13.79183345757217,100.54905508353332,Entire home/apt,2000,30,0,,,5,336,0,
830724661722835025,Hotel in Khet Ratchathewi · 2 bedrooms · 3 beds · 2 baths,461162859,Paveen,,Ratchathewi,13.75371369973579,100.5394957833164,Private room,2000,1,2,2023-04-28,0.86,43,365,2,
830725042708542550,Rental unit in Khet Khlong Toei · ★4.36 · 1 bedroom · 1 bed · 1 bath,373848224,Tim,,Khlong Toei,13.7245307,100.5650601,Entire home/apt,1500,1,14,2023-06-24,4.16,4,341,14,
834738282632794687,Rental unit in Khet Din Daeng · 2 bedrooms · 2 beds · 1 bath,270215556,Ideomobi,,Din Daeng,13.7645596,100.5602024,Entire home/apt,5000,1,1,2023-05-30,1,31,365,1,
