travelCode,userCode,name,place,days,price,total,date
94475,933,Hotel AU,Recife (PE),1,312.83,312.83,10/28/2021
94477,933,Hotel BD,Natal (RN),4,242.88,971.52,11/11/2021
94478,933,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/18/2021
94479,933,Hotel Z,Aracaju (SE),2,208.04,416.08,11/25/2021
94481,933,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/09/2021
94486,933,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/13/2022
94487,933,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/20/2022
94494,933,Hotel BD,Natal (RN),1,242.88,242.88,03/10/2022
94498,933,Hotel Z,Aracaju (SE),4,208.04,832.16,04/07/2022
94499,933,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/14/2022
94501,933,Hotel K,Salvador (BH),2,263.41,526.82,04/28/2022
94505,933,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/26/2022
94506,933,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/02/2022
94509,933,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/23/2022
94514,933,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/28/2022
94523,933,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/29/2022
94529,933,Hotel AU,Recife (PE),4,312.83,1251.32,11/10/2022
94533,933,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/08/2022
94539,934,Hotel AU,Recife (PE),1,312.83,312.83,10/24/2019
94540,934,Hotel BD,Natal (RN),4,242.88,971.52,10/31/2019
94541,934,Hotel BP,Brasilia (DF),4,247.62,990.48,11/07/2019
94544,934,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/28/2019
94549,934,Hotel BP,Brasilia (DF),2,247.62,495.24,01/02/2020
94551,934,Hotel BD,Natal (RN),1,242.88,242.88,01/16/2020
94558,934,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020
94565,935,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
94569,935,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/28/2019
94573,935,Hotel BP,Brasilia (DF),1,247.62,247.62,12/26/2019
94574,935,Hotel K,Salvador (BH),1,263.41,263.41,01/02/2020
94579,935,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/06/2020
94580,935,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/13/2020
94584,935,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/12/2020
94585,935,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/19/2020
94589,935,Hotel K,Salvador (BH),3,263.41,790.23,04/16/2020
94594,935,Hotel Z,Aracaju (SE),1,208.04,208.04,05/21/2020
94609,935,Hotel AU,Recife (PE),3,312.83,938.49,09/03/2020
94610,935,Hotel AU,Recife (PE),2,312.83,625.66,09/10/2020
94612,935,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/24/2020
94617,935,Hotel BD,Natal (RN),4,242.88,971.52,10/29/2020
94622,935,Hotel Z,Aracaju (SE),1,208.04,208.04,12/03/2020
94624,935,Hotel BP,Brasilia (DF),3,247.62,742.86,12/17/2020
94626,935,Hotel BD,Natal (RN),4,242.88,971.52,12/31/2020
94632,935,Hotel BP,Brasilia (DF),2,247.62,495.24,02/11/2021
94633,935,Hotel BD,Natal (RN),4,242.88,971.52,02/18/2021
94635,935,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/04/2021
94640,935,Hotel BD,Natal (RN),1,242.88,242.88,04/08/2021
94642,935,Hotel K,Salvador (BH),3,263.41,790.23,04/22/2021
94645,935,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/13/2021
94650,935,Hotel K,Salvador (BH),3,263.41,790.23,06/17/2021
94653,935,Hotel Z,Aracaju (SE),4,208.04,832.16,07/08/2021
94658,935,Hotel BD,Natal (RN),3,242.88,728.64,08/12/2021
94667,935,Hotel Z,Aracaju (SE),2,208.04,416.08,10/14/2021
94671,935,Hotel BD,Natal (RN),2,242.88,485.76,11/11/2021
94674,935,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/02/2021
94675,935,Hotel AU,Recife (PE),3,312.83,938.49,12/09/2021
94678,935,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/30/2021
94681,935,Hotel K,Salvador (BH),1,263.41,263.41,01/20/2022
94688,935,Hotel BD,Natal (RN),3,242.88,728.64,03/10/2022
94689,935,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/17/2022
94691,935,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/31/2022
94693,935,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/14/2022
94695,935,Hotel BD,Natal (RN),2,242.88,485.76,04/28/2022
94699,935,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/26/2022
94701,935,Hotel Z,Aracaju (SE),4,208.04,832.16,06/09/2022
94702,935,Hotel BD,Natal (RN),2,242.88,485.76,06/16/2022
94706,935,Hotel Z,Aracaju (SE),1,208.04,208.04,07/14/2022
94707,935,Hotel BP,Brasilia (DF),1,247.62,247.62,07/21/2022
94709,935,Hotel K,Salvador (BH),3,263.41,790.23,08/04/2022
94715,935,Hotel K,Salvador (BH),4,263.41,1053.64,09/15/2022
94722,936,Hotel BP,Brasilia (DF),4,247.62,990.48,10/03/2019
94724,936,Hotel K,Salvador (BH),4,263.41,1053.64,10/17/2019
94733,936,Hotel Z,Aracaju (SE),3,208.04,624.12,12/19/2019
94737,936,Hotel Z,Aracaju (SE),2,208.04,416.08,01/16/2020
94738,936,Hotel Z,Aracaju (SE),4,208.04,832.16,01/23/2020
94740,936,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/06/2020
94741,936,Hotel BD,Natal (RN),1,242.88,242.88,02/13/2020
94742,936,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/20/2020
94743,936,Hotel BD,Natal (RN),3,242.88,728.64,02/27/2020
94744,936,Hotel K,Salvador (BH),3,263.41,790.23,03/05/2020
94745,936,Hotel BP,Brasilia (DF),4,247.62,990.48,03/12/2020
94749,936,Hotel Z,Aracaju (SE),3,208.04,624.12,04/09/2020
94751,936,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/23/2020
94759,936,Hotel BP,Brasilia (DF),2,247.62,495.24,06/18/2020
94764,936,Hotel BP,Brasilia (DF),1,247.62,247.62,07/23/2020
94765,936,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/30/2020
94768,936,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/20/2020
94771,936,Hotel BP,Brasilia (DF),1,247.62,247.62,09/10/2020
94776,936,Hotel K,Salvador (BH),3,263.41,790.23,10/15/2020
94782,936,Hotel AU,Recife (PE),3,312.83,938.49,11/26/2020
94783,936,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/03/2020
94785,936,Hotel AU,Recife (PE),2,312.83,625.66,12/17/2020
94786,936,Hotel AU,Recife (PE),4,312.83,1251.32,12/24/2020
94791,936,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/28/2021
94795,936,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/25/2021
94796,936,Hotel BD,Natal (RN),1,242.88,242.88,03/04/2021
94801,936,Hotel BD,Natal (RN),4,242.88,971.52,04/08/2021
94806,936,Hotel BP,Brasilia (DF),2,247.62,495.24,05/13/2021
94807,936,Hotel K,Salvador (BH),4,263.41,1053.64,05/20/2021
94812,936,Hotel AU,Recife (PE),1,312.83,312.83,06/24/2021
94816,936,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/22/2021
94818,936,Hotel BD,Natal (RN),3,242.88,728.64,08/05/2021
94819,936,Hotel BP,Brasilia (DF),1,247.62,247.62,08/12/2021
94820,936,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/19/2021
94823,936,Hotel Z,Aracaju (SE),4,208.04,832.16,09/09/2021
94826,936,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/30/2021
94828,936,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/14/2021
94830,936,Hotel BD,Natal (RN),2,242.88,485.76,10/28/2021
94831,936,Hotel BP,Brasilia (DF),3,247.62,742.86,11/04/2021
94837,936,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/16/2021
94847,936,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/24/2022
94853,936,Hotel K,Salvador (BH),1,263.41,263.41,04/07/2022
94857,936,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/05/2022
94861,936,Hotel BD,Natal (RN),3,242.88,728.64,06/02/2022
94869,936,Hotel BD,Natal (RN),3,242.88,728.64,07/28/2022
94876,936,Hotel AU,Recife (PE),1,312.83,312.83,09/15/2022
94877,936,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/22/2022
94884,936,Hotel AU,Recife (PE),1,312.83,312.83,11/10/2022
94892,936,Hotel Z,Aracaju (SE),3,208.04,624.12,01/05/2023
94896,936,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/02/2023
94900,936,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/02/2023
94901,936,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/09/2023
94904,937,Hotel BP,Brasilia (DF),1,247.62,247.62,09/26/2019
94912,937,Hotel BD,Natal (RN),1,242.88,242.88,11/21/2019
94916,937,Hotel AU,Recife (PE),2,312.83,625.66,12/19/2019
94918,937,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/02/2020
94920,937,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/16/2020
94928,937,Hotel Z,Aracaju (SE),1,208.04,208.04,03/12/2020
94929,937,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/19/2020
94930,937,Hotel K,Salvador (BH),3,263.41,790.23,03/26/2020
94934,937,Hotel Z,Aracaju (SE),1,208.04,208.04,04/23/2020
94936,937,Hotel K,Salvador (BH),2,263.41,526.82,05/07/2020
94945,937,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/09/2020
94946,937,Hotel AU,Recife (PE),3,312.83,938.49,07/16/2020
94949,937,Hotel BD,Natal (RN),4,242.88,971.52,08/06/2020
94951,937,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/20/2020
94955,937,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/17/2020
94956,937,Hotel AU,Recife (PE),4,312.83,1251.32,09/24/2020
94966,937,Hotel BP,Brasilia (DF),4,247.62,990.48,12/03/2020
94969,937,Hotel AU,Recife (PE),4,312.83,1251.32,12/24/2020
94972,937,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/14/2021
94974,937,Hotel Z,Aracaju (SE),3,208.04,624.12,01/28/2021
94975,937,Hotel AU,Recife (PE),2,312.83,625.66,02/04/2021
94981,937,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/18/2021
94984,937,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/08/2021
94986,937,Hotel BP,Brasilia (DF),1,247.62,247.62,04/22/2021
94990,937,Hotel BD,Natal (RN),1,242.88,242.88,05/20/2021
94992,937,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/03/2021
94998,938,Hotel BD,Natal (RN),4,242.88,971.52,10/31/2019
95002,938,Hotel Z,Aracaju (SE),1,208.04,208.04,11/28/2019
95004,938,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/12/2019
95006,938,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/26/2019
95010,938,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/23/2020
95011,938,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020
95017,938,Hotel BP,Brasilia (DF),3,247.62,742.86,03/12/2020
95019,938,Hotel Z,Aracaju (SE),3,208.04,624.12,03/26/2020
95022,938,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/16/2020
95023,938,Hotel BD,Natal (RN),2,242.88,485.76,04/23/2020
95025,938,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/07/2020
95027,938,Hotel BP,Brasilia (DF),4,247.62,990.48,05/21/2020
95029,938,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/04/2020
95035,938,Hotel BD,Natal (RN),4,242.88,971.52,07/16/2020
95039,938,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/13/2020
95042,938,Hotel AU,Recife (PE),1,312.83,312.83,09/03/2020
95043,938,Hotel Z,Aracaju (SE),1,208.04,208.04,09/10/2020
95051,939,Hotel K,Salvador (BH),1,263.41,263.41,10/17/2019
95052,939,Hotel Z,Aracaju (SE),2,208.04,416.08,10/24/2019
95053,939,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/31/2019
95055,939,Hotel AU,Recife (PE),2,312.83,625.66,11/14/2019
95056,939,Hotel BP,Brasilia (DF),1,247.62,247.62,11/21/2019
95072,939,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020
95076,939,Hotel BD,Natal (RN),2,242.88,485.76,04/09/2020
95081,939,Hotel BP,Brasilia (DF),3,247.62,742.86,05/14/2020
95083,939,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/28/2020
95084,939,Hotel K,Salvador (BH),2,263.41,526.82,06/04/2020
95085,939,Hotel BP,Brasilia (DF),2,247.62,495.24,06/11/2020
95087,939,Hotel BD,Natal (RN),1,242.88,242.88,06/25/2020
95094,939,Hotel Z,Aracaju (SE),4,208.04,832.16,08/13/2020
95095,939,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/20/2020
95096,939,Hotel AU,Recife (PE),1,312.83,312.83,08/27/2020
95097,939,Hotel BD,Natal (RN),4,242.88,971.52,09/03/2020
95098,939,Hotel AU,Recife (PE),2,312.83,625.66,09/10/2020
95103,939,Hotel BP,Brasilia (DF),1,247.62,247.62,10/15/2020
95105,939,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/29/2020
95108,940,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/26/2019
95109,940,Hotel AU,Recife (PE),3,312.83,938.49,10/03/2019
95114,940,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019
95119,940,Hotel BD,Natal (RN),4,242.88,971.52,12/12/2019
95123,940,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/09/2020
95131,940,Hotel BD,Natal (RN),4,242.88,971.52,03/05/2020
95133,940,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020
95135,940,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/02/2020
95136,940,Hotel AU,Recife (PE),3,312.83,938.49,04/09/2020
95142,940,Hotel BD,Natal (RN),4,242.88,971.52,05/21/2020
95143,940,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/28/2020
95144,940,Hotel BD,Natal (RN),3,242.88,728.64,06/04/2020
95149,940,Hotel K,Salvador (BH),3,263.41,790.23,07/09/2020
95150,940,Hotel BD,Natal (RN),3,242.88,728.64,07/16/2020
95154,940,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/13/2020
95159,940,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/17/2020
95162,940,Hotel Z,Aracaju (SE),1,208.04,208.04,10/08/2020
95170,940,Hotel BD,Natal (RN),4,242.88,971.52,12/03/2020
95172,940,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/17/2020
95175,940,Hotel BP,Brasilia (DF),1,247.62,247.62,01/07/2021
95176,940,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021
95178,940,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/28/2021
95183,940,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/04/2021
95187,940,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/01/2021
95188,940,Hotel AU,Recife (PE),4,312.83,1251.32,04/08/2021
95191,940,Hotel K,Salvador (BH),3,263.41,790.23,04/29/2021
95192,940,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/06/2021
95195,940,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/27/2021
95196,940,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/03/2021
95197,940,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/10/2021
95199,940,Hotel K,Salvador (BH),3,263.41,790.23,06/24/2021
95204,940,Hotel K,Salvador (BH),3,263.41,790.23,07/29/2021
95207,940,Hotel K,Salvador (BH),2,263.41,526.82,08/19/2021
95209,940,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/02/2021
95210,940,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/09/2021
95211,940,Hotel AU,Recife (PE),2,312.83,625.66,09/16/2021
95212,940,Hotel Z,Aracaju (SE),4,208.04,832.16,09/23/2021
95221,940,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/25/2021
95230,940,Hotel BP,Brasilia (DF),4,247.62,990.48,01/27/2022
95235,940,Hotel AU,Recife (PE),3,312.83,938.49,03/03/2022
95236,940,Hotel BD,Natal (RN),4,242.88,971.52,03/10/2022
95237,940,Hotel BP,Brasilia (DF),1,247.62,247.62,03/17/2022
95239,940,Hotel Z,Aracaju (SE),2,208.04,416.08,03/31/2022
95244,940,Hotel Z,Aracaju (SE),2,208.04,416.08,05/05/2022
95248,940,Hotel BP,Brasilia (DF),3,247.62,742.86,06/02/2022
95249,940,Hotel BP,Brasilia (DF),1,247.62,247.62,06/09/2022
95254,940,Hotel Z,Aracaju (SE),3,208.04,624.12,07/14/2022
95255,940,Hotel AU,Recife (PE),3,312.83,938.49,07/21/2022
95258,940,Hotel BD,Natal (RN),1,242.88,242.88,08/11/2022
95259,940,Hotel BP,Brasilia (DF),3,247.62,742.86,08/18/2022
95262,940,Hotel Z,Aracaju (SE),4,208.04,832.16,09/08/2022
95264,940,Hotel BP,Brasilia (DF),1,247.62,247.62,09/22/2022
95272,940,Hotel AU,Recife (PE),2,312.83,625.66,11/17/2022
95278,940,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/29/2022
95283,940,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/02/2023
95285,940,Hotel AU,Recife (PE),4,312.83,1251.32,02/16/2023
95287,940,Hotel Z,Aracaju (SE),2,208.04,416.08,03/02/2023
95289,940,Hotel BP,Brasilia (DF),1,247.62,247.62,03/16/2023
95290,940,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/23/2023
95291,940,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/30/2023
95294,940,Hotel AU,Recife (PE),1,312.83,312.83,04/20/2023
95298,940,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/18/2023
95302,940,Hotel BP,Brasilia (DF),2,247.62,495.24,06/15/2023
95303,940,Hotel BD,Natal (RN),2,242.88,485.76,06/22/2023
95304,940,Hotel AU,Recife (PE),4,312.83,1251.32,06/29/2023
95314,941,Hotel BD,Natal (RN),4,242.88,971.52,11/14/2019
95315,941,Hotel AU,Recife (PE),1,312.83,312.83,11/21/2019
95316,941,Hotel K,Salvador (BH),2,263.41,526.82,11/28/2019
95318,941,Hotel K,Salvador (BH),3,263.41,790.23,12/12/2019
95319,941,Hotel Z,Aracaju (SE),4,208.04,832.16,12/19/2019
95323,941,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/16/2020
95328,941,Hotel BD,Natal (RN),4,242.88,971.52,02/20/2020
95329,941,Hotel AU,Recife (PE),1,312.83,312.83,02/27/2020
95337,941,Hotel K,Salvador (BH),1,263.41,263.41,04/23/2020
95339,941,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/07/2020
95344,941,Hotel BD,Natal (RN),3,242.88,728.64,06/11/2020
95351,941,Hotel Z,Aracaju (SE),3,208.04,624.12,07/30/2020
95354,941,Hotel Z,Aracaju (SE),2,208.04,416.08,08/20/2020
95355,941,Hotel BD,Natal (RN),1,242.88,242.88,08/27/2020
95357,941,Hotel K,Salvador (BH),1,263.41,263.41,09/10/2020
95363,941,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/22/2020
95365,941,Hotel AU,Recife (PE),1,312.83,312.83,11/05/2020
95367,941,Hotel BD,Natal (RN),1,242.88,242.88,11/19/2020
95368,941,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/26/2020
95384,941,Hotel Z,Aracaju (SE),3,208.04,624.12,03/18/2021
95393,941,Hotel K,Salvador (BH),3,263.41,790.23,05/20/2021
95398,941,Hotel BP,Brasilia (DF),4,247.62,990.48,06/24/2021
95399,941,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/01/2021
95403,941,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/29/2021
95405,941,Hotel BP,Brasilia (DF),4,247.62,990.48,08/12/2021
95407,941,Hotel AU,Recife (PE),1,312.83,312.83,08/26/2021
95411,941,Hotel K,Salvador (BH),3,263.41,790.23,09/23/2021
95412,941,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/30/2021
95416,941,Hotel BD,Natal (RN),2,242.88,485.76,10/28/2021
95418,941,Hotel BD,Natal (RN),4,242.88,971.52,11/11/2021
95419,941,Hotel BD,Natal (RN),2,242.88,485.76,11/18/2021
95421,941,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/02/2021
95426,941,Hotel BP,Brasilia (DF),4,247.62,990.48,01/06/2022
95427,941,Hotel BP,Brasilia (DF),3,247.62,742.86,01/13/2022
95434,941,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/03/2022
95436,941,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/17/2022
95438,941,Hotel BD,Natal (RN),2,242.88,485.76,03/31/2022
95446,941,Hotel K,Salvador (BH),2,263.41,526.82,05/26/2022
95450,941,Hotel Z,Aracaju (SE),1,208.04,208.04,06/23/2022
95454,941,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/21/2022
95455,941,Hotel BP,Brasilia (DF),4,247.62,990.48,07/28/2022
95456,941,Hotel BP,Brasilia (DF),1,247.62,247.62,08/04/2022
95462,942,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/24/2019
95464,942,Hotel AU,Recife (PE),3,312.83,938.49,11/07/2019
95467,942,Hotel Z,Aracaju (SE),1,208.04,208.04,11/28/2019
95468,942,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/05/2019
95469,942,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/12/2019
95486,942,Hotel BD,Natal (RN),3,242.88,728.64,04/09/2020
95489,942,Hotel AU,Recife (PE),2,312.83,625.66,04/30/2020
95492,942,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/21/2020
95493,942,Hotel AU,Recife (PE),4,312.83,1251.32,05/28/2020
95496,942,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/18/2020
95497,942,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/25/2020
95502,942,Hotel BD,Natal (RN),1,242.88,242.88,07/30/2020
95505,942,Hotel Z,Aracaju (SE),4,208.04,832.16,08/20/2020
95511,942,Hotel AU,Recife (PE),3,312.83,938.49,10/01/2020
95516,942,Hotel BD,Natal (RN),4,242.88,971.52,11/05/2020
95522,942,Hotel AU,Recife (PE),4,312.83,1251.32,12/17/2020
95524,943,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019
95525,943,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019
95527,943,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/17/2019
95528,943,Hotel Z,Aracaju (SE),2,208.04,416.08,10/24/2019
95530,943,Hotel K,Salvador (BH),4,263.41,1053.64,11/07/2019
95532,943,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019
95533,943,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/28/2019
95535,943,Hotel BD,Natal (RN),4,242.88,971.52,12/12/2019
95536,943,Hotel BP,Brasilia (DF),3,247.62,742.86,12/19/2019
95540,943,Hotel BD,Natal (RN),4,242.88,971.52,01/16/2020
95542,943,Hotel K,Salvador (BH),3,263.41,790.23,01/30/2020
95545,943,Hotel BD,Natal (RN),2,242.88,485.76,02/20/2020
95550,943,Hotel BD,Natal (RN),4,242.88,971.52,03/26/2020
95551,943,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/02/2020
95554,943,Hotel Z,Aracaju (SE),3,208.04,624.12,04/23/2020
95556,943,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/07/2020
95560,943,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/04/2020
95564,943,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/02/2020
95569,943,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020
95570,943,Hotel Z,Aracaju (SE),4,208.04,832.16,08/13/2020
95571,943,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020
95576,943,Hotel BD,Natal (RN),3,242.88,728.64,09/24/2020
95577,943,Hotel K,Salvador (BH),2,263.41,526.82,10/01/2020
95579,943,Hotel K,Salvador (BH),1,263.41,263.41,10/15/2020
95580,943,Hotel BP,Brasilia (DF),1,247.62,247.62,10/22/2020
95582,943,Hotel Z,Aracaju (SE),3,208.04,624.12,11/05/2020
95586,943,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/03/2020
95587,943,Hotel BD,Natal (RN),2,242.88,485.76,12/10/2020
95589,943,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/24/2020
95593,943,Hotel BP,Brasilia (DF),1,247.62,247.62,01/21/2021
95599,943,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/04/2021
95605,943,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/15/2021
95606,943,Hotel Z,Aracaju (SE),3,208.04,624.12,04/22/2021
95607,943,Hotel BP,Brasilia (DF),1,247.62,247.62,04/29/2021
95608,943,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/06/2021
95611,943,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/27/2021
95616,944,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/26/2019
95618,944,Hotel Z,Aracaju (SE),4,208.04,832.16,10/10/2019
95619,944,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/17/2019
95620,944,Hotel Z,Aracaju (SE),4,208.04,832.16,10/24/2019
95623,945,Hotel BP,Brasilia (DF),1,247.62,247.62,10/10/2019
95624,945,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/17/2019
95626,945,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/31/2019
95633,945,Hotel BD,Natal (RN),3,242.88,728.64,12/19/2019
95635,945,Hotel BP,Brasilia (DF),4,247.62,990.48,01/02/2020
95636,945,Hotel K,Salvador (BH),1,263.41,263.41,01/09/2020
95637,945,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/16/2020
95643,945,Hotel Z,Aracaju (SE),4,208.04,832.16,02/27/2020
95644,945,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/05/2020
95646,945,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020
95649,945,Hotel K,Salvador (BH),1,263.41,263.41,04/09/2020
95651,945,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/23/2020
95655,945,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/21/2020
95659,945,Hotel BP,Brasilia (DF),1,247.62,247.62,06/18/2020
95663,945,Hotel AU,Recife (PE),3,312.83,938.49,07/16/2020
95668,945,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/20/2020
95671,945,Hotel Z,Aracaju (SE),2,208.04,416.08,09/10/2020
95674,945,Hotel K,Salvador (BH),2,263.41,526.82,10/01/2020
95678,945,Hotel BP,Brasilia (DF),2,247.62,495.24,10/29/2020
